experiment_id,row_index,step,timestamp_s,vehicle_id,scenario,ground_truth_class,ground_truth_reason,ground_truth_label_source,real_world_cyberattack_label,synthetic_cyber_label,laboratory_generated,physical_vehicle,direct_vehicle_actuation,live_cortex_xdr_api,model_retraining,requirement_evaluation_count,requirement_pass_count,requirement_fail_count,requirement_not_evaluable_count,requirement_unknown_count,all_requirements_pass,prediction_available,prediction_source_row,y3_probability,y6_probability,source_feature_sha256,source_requirement_sha256,source_prediction_sha256,feature__timestamp_s,feature__step,feature__VehicleSpeed,feature__WheelSpeedFL,feature__WheelSpeedFR,feature__SteeringAngle,feature__LongitudinalAcceleration,feature__LateralAcceleration,feature__YawRate,feature__speed_wheel_speed_error,feature__steering_yaw_joint_magnitude,feature__Accelerator,feature__BrakePressure,feature__BrakeStatus,feature__RegenCommand,feature__VCUState,feature__MotorRPM,feature__TorqueCommand,feature__RegenAvailable,feature__TorqueFeedback,feature__MotorTemperature,feature__InverterTemperature,feature__InverterState,feature__SOC,feature__SOH,feature__HVVoltage,feature__HVCurrent,feature__BatteryTemperature,feature__CellVoltageDeviation,feature__CellTemperatureDeviation,feature__BMSState,feature__IsolationStatus,feature__ContactorState,feature__PrechargeState,feature__ChargingState,feature__ConnectorState,feature__ChargeCurrent,feature__VCUHeartbeat,feature__BMSHeartbeat,feature__InverterHeartbeat,feature__GatewayHeartbeat,feature__SequenceCounter,feature__RCMHeartbeat,feature__OccupantSensorHeartbeat,feature__RestraintGatewayHeartbeat,feature__RestraintSequenceCounter,feature__can_frame_interval_s,feature__DiagnosticState,feature__IntegrityStatus,feature__GatewayIntegrity,feature__DriverSeatbelt,feature__PassengerSeatbelt,feature__DriverPretensioner,feature__PassengerPretensioner,feature__RolloverStatus,feature__RestraintDiagnostic,feature__RestraintIntegrity,feature__RestraintSequence,feature__DriverAirbag,feature__PassengerAirbag,feature__SideAirbag,feature__CurtainAirbag,feature__ImpactSeverity,feature__DriverOccupant,feature__PassengerOccupant,feature__DriverPosition,feature__PassengerPosition,feature__CrashEventStatus,feature__AuxBatteryVoltage,feature__AuxBatteryStatus,feature__cp_speed_consistency_error,feature__cp_brake_consistency_error,feature__cp_torque_tracking_error,feature__cp_steering_yaw_consistency,feature__cp_hv_power_kw,feature__cp_battery_temperature_abs,feature__accelerator_torque_joint,feature__laboratory_generated,feature__physical_vehicle,feature__direct_actuation,previous_record_hash,record_hash
P5_8_0010,10,10,0.5,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,False,,nan,nan,0d33db44b6ee188f82f65ee0249bac4fbfb31f5c132112278f605bd3040c69e4,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,0.5,10.0,61.58,61.730000000000004,61.39,1.0,0.32,0.0,0.9,0.01999999999999602,1.9,32.4,0.0,0.0,4.800000000000001,2.0,3387.0,115.0,1.0,115.5,77.0,65.0,2.0,80.0,98.0,398.0,80.10000000000001,31.0,0.014,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,10.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.01999999999999602,0.0,0.5,1.9,31.879800000000003,31.0,3726.0,True,False,False,e643345ac8d6881cfb81ad99f327a2bdb1d890de4c45654dd949344566a2d4ec,068e176305c5f8a11c4813b0fe81b860dea85cbd6fa5d287becbca3db15ac183
P5_8_0011,11,11,0.55,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,11,0.9899758696556091,0.9990416169166565,cfb1ebf52f0d8343a4caba4cc710630d31092dbd79ace206a7256a60450f3ac7,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,0.55,11.0,61.730000000000004,62.02,61.57,1.1,0.32,0.0,0.9,0.06499999999999773,2.0,33.2,0.0,0.0,4.800000000000001,2.0,3395.0,115.80000000000001,1.0,116.80000000000001,77.0,65.0,2.0,80.0,98.0,399.1,81.7,31.0,0.016,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,11.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.66,1.0,0.06499999999999773,0.0,1.0,2.0,32.60647,31.0,3844.560000000001,True,False,False,068e176305c5f8a11c4813b0fe81b860dea85cbd6fa5d287becbca3db15ac183,b44f4269b23567e44aec880f6cce68a18fb6f52541d6dc9eeb5d8e1166e14dea
P5_8_0012,12,12,0.6,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,12,0.9899647831916809,0.9990422129631042,f01bc62d350a5b5ae0ed56e74fcea48937619dde300fe69f56908bccaa5e6a2b,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,0.6,12.0,61.89,62.15,61.730000000000004,1.2000000000000002,0.32,0.01,0.9,0.04999999999999716,2.1,32.0,0.0,0.0,4.800000000000001,2.0,3404.0,114.2,1.0,114.60000000000001,77.0,65.0,2.0,80.0,98.0,398.70000000000005,79.30000000000001,31.0,0.013000000000000001,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,12.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.540000000000001,1.0,0.04999999999999716,0.0,0.4000000000000057,2.1,31.616910000000008,31.0,3654.4,True,False,False,b44f4269b23567e44aec880f6cce68a18fb6f52541d6dc9eeb5d8e1166e14dea,31207c8c3ede8133e3f1ec33395cef654aab82b4a855e97cbf09c59e31c278ac
P5_8_0013,13,13,0.65,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,13,0.9899536371231079,0.9990426898002625,32a3cb9334fa6596cd04f0ca170b2c9f1297b38ea1c56bcf0e167ea9e4f33aab,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,0.65,13.0,62.04,62.33,61.84,1.3,0.31,0.0,1.1,0.045000000000001705,2.4000000000000004,33.6,0.0,0.0,4.800000000000001,2.0,3412.0,116.4,1.0,115.60000000000001,78.0,65.0,2.0,80.0,98.0,398.8,82.5,30.0,0.013000000000000001,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,13.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.63,1.0,0.045000000000001705,0.0,0.7999999999999972,2.4000000000000004,32.901,30.0,3911.0400000000004,True,False,False,31207c8c3ede8133e3f1ec33395cef654aab82b4a855e97cbf09c59e31c278ac,7414665a6a52e24c43ec52f7df2a51b76718e6230bcb1790bc865712ba8a77a8
P5_8_0014,14,14,0.7,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,14,0.9899426698684692,0.9990432858467102,767cbf7430ebb6b4ea3d29ac0a57c11150fb2d040f7cb0bfd40c978c23f1cdf1,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,0.7,14.0,62.190000000000005,62.42,61.99,1.4000000000000001,0.31,0.01,1.1,0.014999999999993463,2.5,35.2,0.0,0.0,4.800000000000001,2.0,3421.0,118.2,1.0,117.60000000000001,77.0,64.0,2.0,80.0,98.0,398.70000000000005,82.30000000000001,30.0,0.012,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,14.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.68,1.0,0.014999999999993463,0.0,0.5999999999999943,2.5,32.81301000000001,30.0,4160.64,True,False,False,7414665a6a52e24c43ec52f7df2a51b76718e6230bcb1790bc865712ba8a77a8,885f7378956663bb17c2328d00f691b22892e2c4378b74f4f00e5e2d9675f2f6
P5_8_0015,15,15,0.75,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,15,0.989931583404541,0.9990437626838684,c4310048d4f17e8b11e25dbe1abdc73b1e2fe3baa9260521e95eef036ed77988,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,0.75,15.0,62.35,62.58,62.28,1.5,0.31,0.0,1.2000000000000002,0.0799999999999983,2.7,36.0,0.0,0.0,4.800000000000001,2.0,3429.0,119.2,1.0,117.9,77.0,65.0,2.0,80.0,98.0,398.0,82.9,31.0,0.013000000000000001,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,15.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.0799999999999983,0.0,1.2999999999999972,2.7,32.994200000000006,31.0,4291.2,True,False,False,885f7378956663bb17c2328d00f691b22892e2c4378b74f4f00e5e2d9675f2f6,57ffa6a6bafb8e157cc5d87a3ffb92014331b2fcbc7f0f9dfc1d9df2a19c7ad6
P5_8_0016,16,16,0.8,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,16,0.9899204969406128,0.9990443587303162,95c646ce5f4a5ae088bd2774438cf20989a139a3a274310e4d44fea832ad2c8f,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,0.8,16.0,62.5,62.85,62.33,1.6,0.31,0.0,1.3,0.09000000000000341,2.9000000000000004,34.800000000000004,0.0,0.0,4.800000000000001,2.0,3437.0,117.60000000000001,1.0,120.80000000000001,78.0,66.0,2.0,80.0,98.0,398.8,82.7,30.0,0.01,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,16.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.09000000000000341,0.0,3.200000000000003,2.9000000000000004,32.980760000000004,30.0,4092.480000000001,True,False,False,57ffa6a6bafb8e157cc5d87a3ffb92014331b2fcbc7f0f9dfc1d9df2a19c7ad6,0ed9e1457536f67555fecbadb28ca8ef6442c1f297219586410819b4a7e77d2b
P5_8_0017,17,17,0.85,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,17,0.9899095296859741,0.9990448355674744,a94b95a472638d77e4f74e66cd39e599edd8c3a1e095eba3a0b9221c9c1a984c,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,0.85,17.0,62.65,62.800000000000004,62.38,1.7000000000000002,0.31,0.0,1.4000000000000001,0.05999999999999517,3.1000000000000005,32.0,0.0,0.0,4.800000000000001,2.0,3446.0,114.2,1.0,113.7,77.0,65.0,2.0,80.0,98.0,398.8,81.5,31.0,0.014,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,17.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.66,1.0,0.05999999999999517,0.0,0.5,3.1000000000000005,32.5022,31.0,3654.4,True,False,False,0ed9e1457536f67555fecbadb28ca8ef6442c1f297219586410819b4a7e77d2b,d2e989fcff8dd171fb94c9ec3b1680eeecaf87a56375f8e719ad5c44b02572a2
P5_8_0018,18,18,0.9,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,18,0.9898985028266907,0.9990454316139221,0c9d3af73f4ee506bed91b6814468ecdb7623d5c672ea52ff45107c088de4af7,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,0.9,18.0,62.79,63.120000000000005,62.63,1.8,0.3,0.01,1.4000000000000001,0.08500000000000085,3.2,34.4,0.0,0.0,4.800000000000001,2.0,3454.0,117.10000000000001,1.0,117.60000000000001,78.0,66.0,2.0,80.0,98.0,398.5,84.30000000000001,31.0,0.009000000000000001,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,18.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.55,1.0,0.08500000000000085,0.0,0.5,3.2,33.59355,31.0,4028.2400000000002,True,False,False,d2e989fcff8dd171fb94c9ec3b1680eeecaf87a56375f8e719ad5c44b02572a2,5a2c22b780b6f5eeda656b559bb77f1fe45e591d867175c75837661c7fe43994
P5_8_0019,19,19,0.95,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,19,0.989887535572052,0.9990459084510803,c5fc4e2856e3f54222ef1fab3e78a622957e757b5a8f0075d5076f0a97ae9bd4,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,0.95,19.0,62.940000000000005,63.01,62.59,1.9000000000000001,0.3,0.01,1.5,0.14000000000000767,3.4000000000000004,34.0,0.0,0.0,4.800000000000001,2.0,3462.0,117.0,1.0,115.80000000000001,78.0,66.0,2.0,80.0,98.0,398.1,79.9,31.0,0.013000000000000001,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,19.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.65,1.0,0.14000000000000767,0.0,1.1999999999999886,3.4000000000000004,31.808190000000003,31.0,3978.0,True,False,False,5a2c22b780b6f5eeda656b559bb77f1fe45e591d867175c75837661c7fe43994,9a54a3564285564ef70a7ddb41aff4963bc65284368ca993bb8388d5667bed35
P5_8_0020,20,20,1.0,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,20,0.9898765683174133,0.9990463852882385,790d8e5d5db999db1f131b1010ee7270fec27c4e78384272f47fafebc197ae2d,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,1.0,20.0,63.09,63.33,62.84,2.0,0.3,0.01,1.5,0.005000000000002558,3.5,32.4,0.0,0.0,4.800000000000001,2.0,3470.0,114.7,1.0,114.9,78.0,66.0,2.0,80.0,98.0,398.70000000000005,79.9,30.0,0.013000000000000001,2.3000000000000003,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,20.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.005000000000002558,0.0,0.20000000000000284,3.5,31.856130000000004,30.0,3716.2799999999997,True,False,False,9a54a3564285564ef70a7ddb41aff4963bc65284368ca993bb8388d5667bed35,860a68f1ce5598f48e6c071e87658e2ffe037f6fd095f1d3cd31b2204dfe944e
P5_8_0021,21,21,1.05,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,21,0.9898657202720642,0.9990469813346863,ea31172dfc296af6f47df19a4a4229dedbdc0eaf851ef6859c3dfedf9685a28c,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,1.05,21.0,63.230000000000004,63.480000000000004,62.93,2.1,0.3,0.01,1.6,0.025000000000005684,3.7,35.6,0.0,0.0,4.800000000000001,2.0,3478.0,118.7,1.0,120.10000000000001,78.0,65.0,2.0,80.0,98.0,399.0,82.4,31.0,0.01,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,21.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.68,1.0,0.025000000000005684,0.0,1.4000000000000057,3.7,32.87760000000001,31.0,4225.72,True,False,False,860a68f1ce5598f48e6c071e87658e2ffe037f6fd095f1d3cd31b2204dfe944e,98f64482c18338da3d30700e9d0ac56347ecd5f032807fec375a515b55c6b1c1
P5_8_0022,22,22,1.1,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,22,0.9898548126220703,0.9990474581718445,50a51eb599fc1685eb180bd2a1b5867897a16d12c96d44b63ad5e746047dd29f,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,1.1,22.0,63.38,63.67,63.03,2.1,0.29,0.01,1.7000000000000002,0.030000000000001137,3.8000000000000003,34.0,0.0,0.0,4.800000000000001,2.0,3486.0,117.0,1.0,117.7,79.0,67.0,2.0,80.0,98.0,398.8,79.9,30.0,0.014,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,22.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.52,1.0,0.030000000000001137,0.0,0.7000000000000028,3.8000000000000003,31.864120000000003,30.0,3978.0,True,False,False,98f64482c18338da3d30700e9d0ac56347ecd5f032807fec375a515b55c6b1c1,bfeb32ae668d668c46c3882e96c10099d0692a29cd4944e17682160f45d5abda
P5_8_0023,23,23,1.15,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,23,0.9898440837860107,0.9990479350090027,b0df44898818c8bdaf87f19e74431134ce4ceda66b32c0cfa50b778416117440,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,1.15,23.0,63.52,63.83,63.17,2.2,0.29,0.01,1.8,0.020000000000003126,4.0,33.2,0.0,0.0,4.800000000000001,2.0,3494.0,116.0,1.0,119.0,78.0,67.0,2.0,80.0,98.0,398.90000000000003,79.30000000000001,31.0,0.011,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,23.0,1.0,1.0,1.0,23.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.540000000000001,1.0,0.020000000000003126,0.0,3.0,4.0,31.632770000000008,31.0,3851.2000000000003,True,False,False,bfeb32ae668d668c46c3882e96c10099d0692a29cd4944e17682160f45d5abda,b86ef6ec1129a0c0b5fe65286f165ef8fbe11e7cd5a7fda3b16e7eee8f9f3c3d
P5_8_0024,24,24,1.2,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,24,0.9898333549499512,0.9990484118461609,43d8361fc33c0f311ed52182e41b3ff72fd192ebfab4099ad4333b9ad6d7fbd4,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,1.2,24.0,63.660000000000004,63.940000000000005,63.61,2.3000000000000003,0.29,0.01,1.9000000000000001,0.11500000000000199,4.2,34.4,0.0,0.0,4.800000000000001,2.0,3501.0,117.4,1.0,116.4,78.0,66.0,2.0,80.0,98.0,398.8,82.30000000000001,30.0,0.016,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,24.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.57,1.0,0.11500000000000199,0.0,1.0,4.2,32.82124,30.0,4038.56,True,False,False,b86ef6ec1129a0c0b5fe65286f165ef8fbe11e7cd5a7fda3b16e7eee8f9f3c3d,f2cb9494ac29f8a1d1b65b0cdedf7a50bb8c9058acc0986bd21c88c94a073825
P5_8_0025,25,25,1.25,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,25,0.9898226261138916,0.9990490078926086,2cb1e165271ad43c65b0a883c9d516ad3434d04849ed0ec159f96ba2e2cc1ec4,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,1.25,25.0,63.800000000000004,64.15,63.59,2.4000000000000004,0.28,0.01,1.9000000000000001,0.07000000000000028,4.300000000000001,34.800000000000004,0.0,0.0,4.800000000000001,2.0,3509.0,117.9,1.0,117.80000000000001,78.0,66.0,2.0,80.0,98.0,398.90000000000003,82.4,31.0,0.013000000000000001,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,25.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.57,1.0,0.07000000000000028,0.0,0.09999999999999432,4.300000000000001,32.86936000000001,31.0,4102.920000000001,True,False,False,f2cb9494ac29f8a1d1b65b0cdedf7a50bb8c9058acc0986bd21c88c94a073825,59d165c76f3391d759f2ce4ea435b7cded4000568ff9f0418294e2a8ed4e61f1
P5_8_0026,26,26,1.3,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,26,0.9898119568824768,0.9990494847297668,15d1c8b4a4276ccfbb61d2243e55a7cb3e3a3a71c036a5386b0e03c2735853a0,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,1.3,26.0,63.940000000000005,64.11,63.81,2.5,0.28,0.01,2.1,0.01999999999999602,4.6,36.4,0.0,0.0,4.800000000000001,2.0,3517.0,119.7,1.0,119.7,78.0,66.0,2.0,80.0,98.0,397.90000000000003,83.4,31.0,0.009000000000000001,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,26.0,1.0,1.0,1.0,26.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.57,1.0,0.01999999999999602,0.0,0.0,4.6,33.18486000000001,31.0,4357.08,True,False,False,59d165c76f3391d759f2ce4ea435b7cded4000568ff9f0418294e2a8ed4e61f1,df5e13c788aea3c701459effcbcd8339fba5178b7866fae2eb12a34d98de1672
